Actual,Predicted
21.891,20.837292
18.636,19.399857
15.304,15.26542
24.988,27.362185
19.871,18.876963
20.403,20.526424
20.37,20.18259
25.781,22.586985
23.2,21.527037
25.758,23.641779
17.064,18.464134
18.312,18.02315
20.191,20.165956
19.509,23.73513
21.974,20.494522
19.215,22.364643
23.173,24.941349
20.001,20.260721
24.259,24.901608
24.684,25.632809
15.338,16.994
24.795,22.908552
23.565,21.72476
15.695,16.80753
14.273,15.750675
23.433,26.36961
19.294,20.820438
25.714,25.368147
27.062,27.323528
19.315,19.700068
12.486,13.950287
17.421,18.519695
19.241,20.659689
18.396,19.969318
24.575,24.219706
15.496,17.4613
17.786,19.95516
21.879,19.403124
15.634,18.451847
22.168,21.209135
24.641,25.794882
18.218,21.128073
22.142,25.433273
16.385,16.994177
25.403,25.93701
23.494,24.36584
17.712,20.219301
21.579,22.274815
13.744,14.36784
11.851,12.484366
21.429,23.937624
20.327,19.720554
22.01,22.223482
24.829,24.478888
19.471,20.577372
16.567,16.684685
17.339,15.017379
21.202,21.131355
17.185,17.185001
17.908,21.990782
22.917,23.752296
21.384,21.732134
19.581,18.354391
19.956,18.485415
18.316,17.772673
22.161,23.970278
13.537,14.839651
23.743,20.920002
22.749,23.790897
23.281,26.615746
12.565,12.801383
17.991,18.584826
17.085,18.572105
13.971,13.496831
28.935,28.371433
17.476,19.80839
17.547,17.338991
19.267,19.615606
21.922,20.617575
25.278,25.720549
18.782,19.362656
18.306,20.58378
22.949,20.24487
19.896,20.612041
21.918,21.925856
25.767,27.254877
16.838,15.942993
24.341,24.919209
23.543,23.453302
19.903,20.654234
21.753,22.4258
19.81,20.038641
25.12,23.43336
12.374,11.797735
21.053,19.755505
26.503,23.452286
18.712,20.02303
20.797,21.092
14.631,15.750426
25.445,23.012403
11.362,12.773435
16.625,18.798449
26.693,27.178986
18.811,20.187584
22.894,23.088118
22.483,21.2377
26.038,23.162476
19.012,21.956444
19.12,20.696474
23.186,23.678724
23.77,23.451803
24.464,25.406794
22.394,22.22617
21.085,21.595924
17.382,18.81684
21.543,22.608282
20.48,20.318897
16.347,16.050209
23.548,21.99957
18.057,19.040512
21.115,25.173351
22.061,20.736734
20.643,18.067036
23.709,24.815205
19.849,19.136417
16.705,17.750834
21.334,22.033985
24.288,24.116323
20.392,21.015842
28.315,30.554626
29.118,25.874514
15.392,15.296981
20.833,19.382837
23.136,25.106916
19.537,21.209816
14.533,17.045706
22.765,25.301136
15.481,15.287899
17.627,18.328133
18.079,16.319193
22.066,20.429722
29.152,27.894684
18.808,20.00878
24.599,23.525452
20.618,19.63199
26.61,27.202744
20.022,19.192812
28.16,28.338295
21.14,20.784674
24.091,20.7365
19.458,21.887651
24.035,26.207859
21.85,20.4561
22.852,20.400686
19.67,18.841145
15.548,16.7044
24.548,22.432528
18.93,18.00709
24.228,27.367853
27.857,25.59153
15.167,17.540033
19.179,18.987957
26.317,23.707722
15.809,16.950008
17.623,17.127357
26.583,24.686255
13.589,15.83392
20.399,25.956871
26.088,25.58011
16.931,20.484913
24.555,22.936497
19.418,21.391466
25.266,23.80374
18.47,20.202707
21.655,20.614368
20.646,20.947313
19.469,16.883429
21.747,21.14907
24.843,27.160196
20.461,21.037079
18.926,18.699322
20.928,18.636229
20.372,23.882101
22.465,24.179987
18.414,17.28949
17.584,17.794827
22.05,20.952753
17.09,16.910067
19.983,21.161278
15.762,15.49845
26.014,25.34658
22.679,24.55495
23.251,23.026102
24.414,22.129942
19.882,18.162464
20.248,19.599125
25.551,21.598797
24.18,23.575752
28.984,29.447672
16.713,17.212038
27.321,24.81846
24.518,27.508846
25.56,23.098978
18.617,21.145948
18.16,20.76866
17.206,19.044268
19.204,20.696379
23.511,25.31218
19.325,20.063084
23.876,19.821192
22.91,21.873077
31.31,27.400667
15.489,16.792892
24.395,24.139263
29.135,24.392738
19.888,22.326935
16.417,16.597185
18.477,20.189442
21.401,24.505367
18.675,21.309612
17.65,17.85096
21.783,21.662827
15.318,16.17689
22.288,21.62495
20.936,20.714758
20.588,20.60816
20.87,21.038519
25.709,24.327532
18.292,20.283182
14.834,15.457982
24.292,23.413145
21.679,20.492237
14.33,16.032757
14.679,14.901687
24.135,24.06336
16.075,15.59387
23.502,24.194588
16.552,15.56876
18.568,19.415966
21.388,23.0208
24.273,25.49049
21.725,22.881659
26.625,25.581394
28.949,27.3251
22.108,24.252628
17.685,18.783665
12.407,13.598652
23.918,23.62916
29.125,27.08463
23.157,25.501148
23.292,21.55305
25.979,23.661192
24.889,24.953054
21.281,20.496914
13.894,14.564352
17.402,19.638979
22.263,20.543877
17.241,18.1201
25.414,23.126598
16.42,15.814788
21.109,20.384377
16.926,16.178692
17.469,17.783007
22.969,24.319204
19.196,19.703379
14.938,16.501148
24.858,26.285639
15.721,14.044115
23.752,23.324736
17.945,18.413921
15.176,15.8842325
18.759,21.202946
23.261,25.740204
23.467,22.26779
22.374,23.957264
21.257,22.68172
23.833,24.358608
21.864,21.198727
19.951,19.942368
17.365,19.937716
21.313,21.248215
26.452,27.306034
22.942,22.814455
12.656,14.300315
21.832,23.668625
19.534,18.82649
22.396,22.493702
24.624,22.767134
19.938,20.993818
23.957,26.716417
18.303,17.882227
25.473,24.636574
20.78,23.108137
24.321,25.478933
14.726,14.251097
9.604,10.4459305
19.368,21.557684
16.394,18.472271
19.723,20.207996
26.885,25.375822
25.666,23.784956
28.144,29.25846
19.613,22.285297
22.111,21.385782
20.821,20.552448
15.809,14.006965
25.238,24.332127
21.694,20.97671
18.051,18.001259
19.508,18.071033
18.281,16.931267
28.397,25.81669
24.701,26.155907
18.534,16.405422
16.023,16.576069
20.247,22.265123
23.817,22.53441
29.351,29.756712
18.675,19.287945
17.547,20.539103
22.886,22.411142
21.678,25.631306
18.803,17.887041
13.394,13.45352
20.623,21.298458
22.995,24.75282
24.01,24.565926
26.857,27.588726
19.097,19.311834
21.329,22.409506
18.839,18.230446
19.64,19.654966
27.812,26.895624
16.232,18.452196
26.725,25.676546
25.137,25.134483
19.718,21.33506
24.073,26.524836
25.423,27.99937
21.605,21.19369
26.585,24.269936
20.447,21.134298
23.476,22.9213
19.653,19.60925
22.771,23.429707
23.68,23.211967
22.889,22.291502
17.937,18.2855
25.567,26.472296
23.278,20.629215
23.603,24.445856
23.036,20.902607
18.876,21.058142
11.291,13.92035
22.344,22.320044
15.776,16.326878
20.549,21.305527
25.669,23.547026
17.633,18.767485
20.888,19.298079
28.623,25.20338
25.359,23.480198
19.079,18.281635
15.615,17.415638
23.296,22.075205
19.997,20.790827
19.634,21.036198
27.75,26.27619
26.519,24.37659
19.01,18.101269
23.831,23.657959
28.14,26.376665
22.606,24.009136
15.063,15.048964
25.78,26.745337
12.491,13.970031
16.201,16.025652
19.176,19.809824
26.604,27.529074
28.502,25.276047
23.574,22.00741
20.293,20.28462
16.331,19.71241
28.479,26.853271
21.226,23.161077
23.312,24.02584
20.63,23.278116
17.369,15.381713
15.987,15.63071
14.469,15.51749
23.778,25.028292
24.689,22.150795
15.528,16.410053
23.947,25.265224
21.216,23.100266
19.961,20.752407
19.693,20.628994
26.377,25.218065
18.829,18.686039
16.518,15.53987
18.771,21.333782
14.497,17.01007
28.939,25.652794
22.852,22.03366
21.871,23.57947
18.177,19.613787
16.696,18.026352
25.524,27.584717
26.482,23.966625
21.125,21.25345
21.821,20.357653
23.328,22.57267
20.824,24.002321
24.298,24.580214
22.675,22.00548
16.476,19.316427
18.754,18.029861
20.548,18.932215
19.138,16.87146
18.546,20.317484
27.249,27.836426
25.219,26.897625
14.448,14.995344
22.095,22.217772
17.615,17.970654
27.965,29.477907
21.096,21.287537
15.479,15.670191
19.153,21.22463
16.292,15.902533
24.064,21.876768
21.942,21.482386
15.987,16.374233
21.236,22.779793
19.416,18.549976
26.369,24.542883
18.199,21.676416
21.707,21.630007
20.366,20.64535
19.235,15.962336
16.803,17.80634
19.425,18.580275
24.051,20.78004
25.843,25.343729
26.944,25.626762
26.917,24.348974
16.15,15.977677
16.496,16.39165
19.503,18.273554
26.178,25.33932
24.538,24.699907
15.736,15.636094
18.795,18.637049
13.376,15.63256
22.356,20.347445
17.862,17.355473
19.411,20.126196
23.887,23.557713
23.182,21.988365
23.499,22.081818
15.64,16.227325
24.759,24.610996
19.679,19.965382
19.013,19.844997
21.67,21.254482
20.412,20.003323
14.907,16.415762
20.006,20.416641
24.151,24.839146
13.308,14.583409
18.194,18.838877
19.01,21.961433
27.641,24.853722
27.081,28.061663
23.611,24.4236
15.757,16.254887
23.425,22.964834
22.529,22.33558
22.557,20.48903
17.366,19.06158
20.002,17.918158
24.482,22.323526
27.468,27.051361
23.094,22.672678
20.843,21.613298
23.893,21.794554
21.758,21.829508
21.743,22.30285
19.013,19.43709
19.663,21.784754
23.203,24.014568
19.808,21.799896
20.361,20.71716
22.447,23.340366
13.793,15.606599
22.963,21.344145
27.708,26.597435
26.316,26.640516
26.069,24.714844
32.442,30.353006
26.737,26.470764
19.945,23.123844
17.736,19.27255
24.956,26.716486
17.001,18.001806
15.417,14.786698
22.182,21.221586
20.864,23.365257
15.113,15.376265
21.61,19.233448
23.361,23.55289
23.313,24.900248
15.236,14.536632
26.061,24.293781
17.258,18.348326
18.353,17.774109
21.107,21.971432
17.499,16.236435
24.785,23.057629
16.149,16.183968
15.86,17.72802
19.32,18.207832
14.957,13.029544
14.773,16.802738
20.715,23.866661
23.767,22.392958
19.92,18.693195
25.2,24.771069
16.509,15.636967
19.729,20.231083
24.816,21.400385
16.839,18.136898
18.304,17.224016
24.445,25.758392
20.731,21.551786
17.697,17.995634
17.72,20.641907
13.374,13.896981
21.994,21.187881
14.654,13.66714
18.629,22.45403
18.354,19.28237
16.191,17.404518
23.49,24.466328
27.427,27.678505
19.817,20.459867
26.342,25.377575
21.518,21.22103
20.962,19.195421
20.801,20.454254
19.416,23.665215
31.499,30.78341
19.587,19.381409
18.593,19.238049
21.097,23.241009
28.39,31.588617
25.504,25.872234
25.476,22.059332
19.082,19.22926
16.154,16.087994
17.532,18.12387
16.515,17.370094
20.459,21.847515
22.714,24.77481
20.752,20.914745
23.828,21.792871
28.123,29.61085
18.784,19.12034
18.2,19.698252
18.913,19.888636
24.084,23.154411
26.871,26.492775
23.595,22.989878
16.457,16.998457
27.695,24.793959
23.357,21.474909
22.627,21.743208
21.159,22.827242
17.827,21.33775
27.83,29.876486
20.588,23.806309
17.938,20.207777
24.174,23.231667
23.028,25.162409
23.688,24.315998
24.88,25.728039
21.956,20.106441
26.234,26.6657
21.042,24.289711
18.103,18.486065
20.374,18.120136
24.407,26.081736
15.823,16.734274
27.919,23.932732
18.707,18.881376
15.282,17.16207
10.799,12.18847
24.538,23.933224
21.334,20.85633
14.492,17.592527
23.416,24.412561
19.634,22.565527
14.132,15.2967825
20.744,20.352636
15.189,14.630064
20.785,18.937551
23.606,23.745548
17.152,17.264042
21.635,22.330414
30.05,27.797033
19.926,20.41896
20.95,23.924196
20.545,24.079313
21.163,20.126282
22.951,23.006535
26.826,26.61398
24.764,23.52161
23.841,26.568792
24.071,21.790293
21.442,23.487225
21.576,22.822481
25.522,24.83842
16.371,15.670491
19.569,17.749386
22.836,24.837559
14.953,15.739182
22.247,20.830578
16.679,19.203314
25.122,24.72902
27.959,23.779026
11.525,10.752461
14.606,15.477052
21.127,22.52875
27.984,23.611496
16.393,18.723572
20.708,23.265327
15.307,15.9816675
18.585,21.146904
15.462,17.06587
28.865,30.325228
22.263,22.784775
17.673,16.591625
25.497,23.500694
20.878,20.206902
25.355,25.845701
23.037,24.421074
13.559,14.969349
23.953,26.823704
23.296,22.712477
22.876,20.844023
20.691,19.145203
22.931,24.905682
23.39,23.161316
24.4,23.371845
23.182,24.769533
25.228,25.317486
26.249,25.432034
17.17,17.640997
23.256,21.063276
21.127,20.75997
23.744,23.608093
25.204,24.297308
22.494,22.453909
23.658,22.600876
28.155,27.764496
26.903,25.133625
14.956,15.921003
22.636,21.128445
16.153,17.728792
22.412,20.471062
19.492,21.441227
27.607,25.797338
24.75,23.54342
21.365,25.323902
18.99,18.582731
22.68,22.7142
22.179,22.008223
26.247,26.70287
15.551,16.702341
22.134,24.725592
19.345,18.342066
24.343,25.33112
23.121,23.612085
23.404,23.306917
23.909,23.097967
18.759,19.740862
17.745,20.270872
25.565,23.923292
14.402,15.704466
20.39,20.632172
24.67,26.853786
23.296,23.967428
22.34,21.267351
17.248,18.280302
21.442,20.067368
15.575,18.359047
24.4,24.420578
25.358,24.178795
23.348,22.488218
18.007,18.76809
13.203,13.081202
16.252,15.752609
19.739,21.36704
31.946,29.250675
25.346,24.237137
22.94,23.63608
21.224,21.566212
19.563,18.88288
17.702,17.543655
19.427,21.858278
17.59,17.639679
23.12,23.002607
16.796,18.175488
24.618,22.018364
20.383,20.299816
25.4,28.992197
20.923,20.785433
20.351,18.46484
17.653,17.030174
25.839,22.694384
19.396,18.638733
16.504,16.718527
21.653,20.423672
19.547,19.540174
21.93,22.761087
30.165,28.970427
24.04,25.543787
21.309,20.85309
22.317,23.717073
19.087,22.167244
16.936,18.469973
25.723,22.645985
17.94,19.431519
22.498,24.521826
21.979,19.31087
20.899,21.712742
18.512,21.340696
23.511,23.242878
17.961,17.66197
26.949,26.2263
24.049,25.25131
24.527,22.547506
21.992,20.589607
19.709,20.542095
16.61,16.455133
24.953,23.324875
16.093,15.294771
15.854,15.885155
25.131,21.757051
25.498,25.782469
26.001,27.313437
21.743,19.162426
25.989,25.578516
16.366,17.742798
29.869,26.997894
21.503,24.346415
22.652,22.820614
20.468,20.548693
20.817,20.69785
19.498,20.180807
20.694,19.994312
13.419,13.855277
18.726,20.664984
20.16,21.36963
14.737,13.278396
25.345,23.965036
27.373,26.34426
24.922,23.607536
20.377,21.321058
19.424,19.28938
22.576,21.203833
22.937,22.45161
22.218,21.590399
18.641,17.605192
20.054,22.342182
13.487,13.2552595
19.551,19.557167
22.942,26.410912
22.022,23.538765
21.592,21.98015
21.862,20.949652
19.134,20.25616
18.979,20.647058
22.576,23.47351
15.821,15.946166
22.759,25.35751
18.997,21.630863
26.953,27.292927
23.197,23.121597
23.035,20.592321
23.569,25.950056
27.539,27.65915
19.673,19.075586
18.51,18.877699
27.426,24.846024
19.361,18.873413
22.409,21.556942
23.947,23.304058
23.349,22.363354
22.98,20.373356
22.428,22.745388
17.29,19.31384
25.119,24.838297
20.988,18.643898
20.783,19.759472
20.28,18.873003
20.8,20.030598
21.195,22.5349
16.911,16.374523
24.224,24.956638
32.535,27.218983
21.983,21.112707
20.883,20.094212
19.148,20.999512
24.802,24.956793
27.776,27.342052
17.101,17.505692
22.491,21.88377
14.779,16.624762
21.014,18.895159
24.537,25.30074
16.715,19.926373
21.76,21.720919
22.114,23.316921
19.556,22.4913
15.488,16.791103
27.449,25.053446
21.725,21.020632
24.631,26.065329
21.011,22.367025
26.46,24.45368
22.613,25.792313
16.854,17.279255
27.268,27.792091
22.416,22.541798
15.346,17.323124
23.716,24.245077
13.317,14.80938
19.594,20.630266
21.196,20.073502
15.201,14.943515
23.633,24.637665
21.51,22.478209
23.275,26.734518
24.316,22.54566
23.053,25.677446
25.136,26.375168
18.121,17.702888
28.326,26.509418
17.056,17.022045
24.552,23.192137
19.77,18.88763
23.001,22.610075
24.882,23.484024
24.713,26.1108
28.764,22.538704
20.442,21.995363
24.988,22.606178
18.834,20.922909
21.672,19.781263
18.541,21.298252
17.845,18.668612
15.171,14.709097
15.114,15.338686
13.471,13.96834
21.723,21.109777
22.685,26.829807
21.333,21.048538
21.466,23.44055
11.654,13.26447
26.768,27.381699
20.554,21.672993
22.653,22.302195
19.154,22.318386
24.067,25.104029
18.645,18.477488
19.919,20.562399
14.76,16.222742
23.895,22.81419
16.195,19.790346
18.531,21.162622
14.877,15.03266
21.187,20.689186
12.654,12.578054
21.822,20.199518
27.481,22.866457
23.088,27.282389
19.827,20.002941
25.13,27.36001
12.928,14.317179
18.163,17.672396
19.959,19.323483
29.19,24.674583
27.515,24.617731
19.191,19.857454
19.604,19.650728
14.485,16.537136
16.598,18.816729
24.994,25.98676
17.428,16.29911
19.197,17.870047
24.261,24.086126
22.613,20.025
16.972,19.972527
21.06,19.756191
18.998,20.387936
19.713,18.905262
21.459,19.022017
14.016,16.007212
22.756,24.792625
23.383,24.697662
17.825,18.472914
22.429,23.540842
26.912,26.296041
20.122,19.66061
25.677,26.51087
13.916,15.505841
17.663,19.792469
24.418,25.603703
25.755,26.68573
21.994,21.898653
20.729,17.765863
22.843,19.641705
15.164,16.754467
19.99,19.986576
16.647,18.117205
25.336,25.397797
19.23,18.936186
18.62,17.006912
23.072,23.105362
17.167,20.936256
27.526,24.684118
20.545,19.484447
20.398,20.16689
17.761,19.173447
23.788,23.283854
21.382,20.800238
15.357,16.516113
15.734,15.409567
20.063,20.713877
18.212,19.666119
19.339,18.835665
23.259,21.155783
27.912,26.652704
17.819,17.056568
28.339,25.394226
13.876,15.513267
17.074,19.288958
21.848,23.346186
17.369,15.794417
24.056,21.024208
18.536,18.171434
19.593,17.60516
20.744,20.146414
22.596,23.114143
17.381,18.17164
24.233,23.689215
23.783,22.595516
23.325,22.257921
28.275,26.579739
13.058,13.225729
26.23,26.614508
27.51,24.630392
19.722,17.549402
24.836,24.212221
22.034,23.754969
24.593,21.311054
16.73,18.005285
19.95,19.603268
18.456,20.146158
24.43,25.81727
20.048,20.39894
12.521,12.273021
16.42,18.479225
20.29,22.879107
15.679,16.737158
18.691,17.039625
23.106,24.430954
22.827,22.49441
21.703,20.746162
18.721,20.116554
20.302,19.664526
23.444,23.505611
31.093,30.375822
22.201,21.585098
20.624,21.962717
25.097,22.625978
19.285,21.869623
24.304,24.058645
20.513,18.958035
15.896,15.382391
21.504,22.941807
23.155,25.167906
25.804,23.594955
19.867,21.752125
18.202,17.249691
18.651,19.272793
27.686,29.187971
19.332,23.10183
23.792,25.28016
16.413,18.349363
13.971,13.995159
22.374,20.71937
22.106,19.834703
25.382,24.480446
20.947,21.435413
27.937,24.111097
18.187,16.098314
25.372,25.742548
19.131,19.408321
25.585,21.866493
19.589,19.026415
16.571,15.889573
15.926,15.063452
19.389,19.753235
25.7,23.448362
23.14,21.839552
24.673,24.440332
18.59,19.08831
16.991,18.808573
25.438,25.03857
18.931,17.585527
15.807,15.894923
22.926,22.110271
14.256,14.951048
18.354,19.740318
14.762,14.662228
22.35,20.797018
28.899,25.859528
22.33,22.548647
25.34,22.920237
31.042,29.904325
20.95,23.483097
19.07,18.80993
23.155,21.832539
22.08,25.8641
23.666,22.514376
25.989,25.309694
19.118,18.995615
20.439,20.184053
16.531,17.198103
21.957,23.93778
27.712,27.809664
23.228,24.026556
23.708,23.11787
23.305,23.567907
20.301,21.445557
15.383,13.50522
24.787,24.601345
16.49,17.795147
20.19,19.063927
18.56,19.370758
24.753,22.774946
17.127,18.528072
21.088,21.096905
17.502,18.842186
23.444,24.495478
21.262,21.224726
15.693,17.976995
15.145,12.930269
27.491,27.630032
22.94,24.867432
23.211,20.619997
17.655,18.00742
15.257,16.282415
18.037,20.134155
20.38,18.035118
28.828,27.307676
19.479,19.825369
22.448,25.587978
16.939,17.45794
22.144,22.703157
18.941,18.659939
17.233,17.595537
27.045,28.177372
26.138,25.12253
12.164,11.766494
25.6,24.24205
17.712,19.192825
17.674,18.09132
22.191,23.398111
18.058,16.84982
23.806,21.066616
17.172,19.438358
22.479,22.842768
18.782,17.46322
24.006,25.09173
21.754,22.580563
11.062,10.651902
18.856,19.358906
18.263,21.143002
20.22,20.98476
27.216,27.51188
27.749,26.850233
15.416,15.008775
22.261,21.339434
28.561,26.83366
26.84,24.408163
21.844,25.760424
12.912,14.11593
21.263,22.724693
20.955,21.696342
20.459,18.703117
19.16,18.481504
24.072,25.766611
22.18,21.616562
20.905,21.729414
20.886,21.485817
28.936,27.393724
21.208,20.58687
23.226,20.44265
21.073,20.007652
18.149,18.691889
18.435,19.11497
18.482,19.131071
18.217,19.221981
15.24,15.68619
17.019,19.155704
21.01,20.042383
19.12,18.786673
18.477,20.271173
19.978,16.943497
20.492,23.007214
26.375,26.716978
19.24,19.462736
20.063,21.533342
18.806,18.483519
19.266,18.969042
18.384,18.023252
22.031,23.701866
17.106,17.417776
20.0,22.13996
18.972,20.431688
18.522,20.774548
23.153,24.741793
15.811,16.165064
18.369,18.49409
26.367,27.144772
18.862,20.438816
21.637,22.98928
24.99,25.245049
20.997,18.576721
25.19,25.96262
22.706,23.049353
21.179,22.431816
21.453,22.972425
22.48,23.218681
21.927,20.84333
21.515,22.951424
21.166,21.553617
23.94,22.61675
21.325,21.14427
23.164,22.048212
14.147,16.087381
21.489,25.20824
16.035,19.063911
18.317,19.477427
21.773,21.850582
20.951,19.943972
26.746,27.145407
23.94,23.062431
18.654,19.21944
18.253,17.703075
17.204,15.543308
22.168,20.15283
24.225,26.484692
23.539,22.788837
27.141,26.225653
16.302,18.665144
17.436,20.498886
27.624,29.034704
24.742,23.325495
19.654,23.115591
14.121,15.212847
18.698,18.56766
20.406,20.115479
23.663,24.250399
21.011,22.732391
17.196,15.150841
20.69,17.687305
27.803,24.26914
25.535,23.760815
21.701,21.316635
28.493,25.822283
16.631,18.144571
21.316,21.405794
18.541,19.295738
19.752,21.643572
17.121,17.357094
22.228,22.575914
14.897,14.528665
26.618,25.734844
18.139,18.581808
24.558,21.64943
22.935,24.97508
20.54,22.032091
15.175,15.372667
19.785,20.367529
22.915,22.344585
20.048,18.27978
22.01,20.651775
26.197,26.678707
18.423,18.130985
22.648,24.189545
21.852,20.933916
23.404,24.509241
20.393,19.998394
17.884,17.539122
24.709,22.20366
21.969,23.081125
20.462,21.432411
19.906,19.618628
23.439,23.101778
14.172,14.398997
18.702,19.48266
23.678,24.80127
25.743,24.839499
20.907,23.479252
16.969,16.19513
19.281,20.215694
20.274,19.972893
21.052,20.837711
24.807,26.862238
20.564,20.789198
21.381,21.800747
24.778,24.699654
22.177,23.255346
21.965,23.447319
27.104,23.903364
26.8,28.007944
18.585,19.481165
25.233,26.280952
22.382,23.195906
25.446,24.279072
17.657,19.59557
25.293,25.1844
18.562,20.143972
17.375,15.342599
17.632,17.610296
26.328,26.00877
21.716,24.46421
25.585,25.503902
21.415,21.02487
26.097,26.554821
27.308,25.249952
24.043,23.589813
26.461,24.97976
16.557,16.076412
18.45,17.609884
25.559,25.413225
24.558,23.422064
28.939,26.914074
17.222,20.264
26.843,24.11375
22.165,20.955877
21.333,18.874819
21.839,22.220854
26.104,27.453386
16.247,16.711819
14.879,15.1119795
31.86,27.63072
17.037,17.466824
25.021,26.003828
20.573,19.951357
21.122,20.104435
29.167,26.18677
27.687,23.033066
19.955,20.723543
20.389,19.477978
21.949,22.071825
15.257,16.19472
24.421,26.458405
15.42,13.6870575
19.195,18.74454
24.445,20.205118
16.578,17.73714
21.925,21.751867
18.31,18.315268
15.663,15.903098
23.765,23.894974
13.836,15.058196
13.587,14.67985
16.71,15.483021
19.706,25.05098
21.838,21.314367
20.709,19.464104
28.736,28.724178
19.149,19.418192
24.739,22.505068
17.811,18.242184
18.253,18.351225
18.054,19.118416
16.717,16.72151
18.469,19.20611
18.231,19.017437
17.128,16.884586
19.795,19.816559
18.734,20.370817
27.41,25.710175
19.385,20.742908
23.503,22.990795
27.581,26.82382
22.846,23.412338
21.692,27.32344
17.734,16.893608
16.633,19.939608
23.982,20.735662
17.162,17.985313
15.248,14.992386
15.827,15.621103
21.368,19.901857
20.24,17.927284
21.36,18.70611
21.597,20.984604
13.83,16.31799
23.405,22.427277
23.851,21.965002
19.466,18.450048
22.751,21.940311
12.859,11.316659
21.977,21.622719
13.93,13.702591
27.29,25.62038
24.612,23.277916
19.523,20.295458
20.237,20.280504
22.577,21.408628
23.39,21.952616
25.795,23.28762
17.674,19.645243
15.747,15.987237
20.204,21.99602
25.612,25.693039
19.967,20.075966
12.057,12.004824
30.431,29.263506
17.997,18.47396
18.103,18.383293
18.888,17.441168
22.879,25.380829
19.621,18.340847
20.358,20.717665
20.099,18.376677
22.2,24.752192
17.93,16.998852
23.157,24.622528
14.785,17.166609
26.52,24.68612
25.898,28.76828
19.38,20.349812
22.556,22.372192
19.178,19.886448
15.264,14.600672
16.41,18.532612
20.444,19.070496
24.692,21.56467
23.334,25.052288
24.078,25.3515
15.115,17.042118
24.987,23.653057
19.642,17.96036
20.502,22.009144
23.769,24.692242
21.292,19.284214
27.127,23.656456
22.747,23.128302
19.405,19.248648
21.494,23.230408
23.105,21.901127
24.648,23.444927
12.497,13.032921
23.6,21.112194
22.727,22.696175
22.285,22.550116
19.079,18.230566
21.228,21.170942
24.513,24.000158
24.417,23.33478
22.343,19.129538
26.873,27.4716
18.584,17.009647
15.846,15.681304
26.438,24.757523
19.528,18.906096
21.231,22.630299
19.065,20.165361
25.721,24.69408
15.248,16.951763
24.707,25.162804
22.623,20.414438
22.946,23.078375
22.952,24.88636
18.395,17.967575
23.96,23.546247
16.848,16.585835
20.104,18.836475
14.875,16.10281
22.949,24.42591
23.154,23.857592
12.529,12.331367
23.568,22.13536
25.223,23.252174
22.185,21.96442
20.008,23.598682
19.293,21.466764
17.359,17.232012
23.521,21.945812
21.809,23.138062
22.246,23.50843
17.295,18.445177
26.565,25.64126
28.991,26.303442
19.757,20.526169
24.13,21.917646
19.867,19.609558
28.293,29.521534
21.417,20.944965
15.807,16.733873
20.319,24.16832
21.813,22.822264
21.491,23.033997
15.022,14.861055
23.627,22.282553
15.631,15.268564
21.835,23.165947
25.072,22.940218
26.087,23.873749
20.916,24.214317
20.379,21.138166
17.181,17.233252
19.696,19.2837
17.758,19.500065
17.138,19.728865
21.977,23.873638
18.209,19.249184
19.321,17.162174
25.522,25.409826
14.118,16.957376
15.624,16.125267
18.594,18.444212
25.425,22.941238
27.199,28.691277
20.446,21.26493
16.299,15.98327
21.645,23.357162
17.992,16.536585
24.72,23.697401
26.734,25.043352
29.093,26.591932
28.815,26.288912
20.177,22.331161
22.7,20.286919
30.257,29.139004
22.21,20.66502
20.33,17.957188
21.375,20.966166
25.941,23.52535
21.667,23.879549
25.847,25.49672
29.358,27.653296
21.559,22.04391
20.602,21.03642
19.107,16.962812
29.155,27.943712
24.526,19.90526
22.316,20.264788
16.82,16.910463
27.285,25.830751
18.954,18.800714
21.239,23.420853
21.077,22.01511
23.429,28.023527
27.987,23.123272
24.872,24.774227
18.806,17.14741
23.894,22.309006
17.491,18.746983
21.2,20.790195
21.186,20.377426
21.135,22.50962
19.788,21.407305
21.733,22.690437
16.01,15.296802
19.267,19.652622
21.909,22.842274
20.935,23.852325
17.26,17.887821
18.554,17.985937
20.023,23.294588
19.232,19.53769
18.167,20.913904
18.866,19.392265
22.76,22.405401
21.144,20.64759
17.773,20.094545
26.295,25.823067
24.95,24.625763
23.621,24.24996
17.524,16.550627
21.697,19.8572
18.076,18.57552
24.525,24.607183
25.88,24.761929
19.227,19.63881
16.437,15.624752
29.034,26.964817
26.39,26.946005
25.334,26.111162
13.945,16.024101
29.937,26.15192
17.935,20.187284
12.697,14.901008
12.655,12.445181
26.237,27.10372
16.686,16.652979
15.077,14.250102
18.635,18.665205
18.252,16.084414
24.392,22.573874
17.363,18.030481
29.162,25.587141
29.059,28.338554
20.473,20.139582
15.187,15.209377
22.702,23.374357
23.274,20.9874
25.329,24.60486
22.659,23.113754
25.2,26.23278
21.371,22.083847
23.291,22.641653
25.944,25.636166
18.426,19.369904
13.193,11.904603
15.474,15.835553
15.98,15.844333
25.239,25.175474
18.54,21.306862
22.741,25.287748
21.497,20.746572
21.61,21.014921
24.73,25.884989
21.388,18.189224
23.953,22.928402
17.909,18.789692
19.282,20.635647
22.423,24.227726
29.864,30.440641
17.96,16.647182
18.494,19.747723
16.149,16.67387
19.465,22.862766
22.626,21.522715
23.395,23.826181
